ICP_Score,ICP_Reasons,OrgNr,Name,Email,Phone,Is_AB,Reg_Year,Company_Age,Employees,Branch,Branch_Segment,SNI_Code,Omsattning_SEK,Omsattning_Year,Rorelseresultat_SEK,Arets_Resultat_SEK,Kortfristiga_Skulder_SEK,Langfristiga_Skulder_SEK,Lender_Keywords,Keyword_Line_1,Recent_Year_Value,Previous_Year_Value,Keyword_Line_2,Recent_Year_Value,Previous_Year_Value
6,"AB,revenue_core,employees_core,branch_secondary",5594235706,Hotellet i Jörn AB,info@hotelletijorn.se,+4691625000,true,2023,3,2,Hotellverksamhet med restaurangrörelse,secondary,,5356000,2024,1380000,323000,639000,4333000,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5568299654,gwsk arkitekter AB,ark@gwsk.se,+4686416110,true,2010,16,8,Arkitektverksamhet,other,,5354000,2024,622000,1977000,1089000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5569186280,Varbergs BC AB,henrik@varbergstaxi.se,+46340646493,true,2013,13,9,Övrig stödverksamhet avseende landtransport,other,,5348000,2025,63000,58000,939000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5592894280,Y&T Asian Cuisine AB,yt.18ctea@gmail.com,,true,2020,6,3,Restaurangverksamhet,secondary,,5338000,2024,250000,195000,1381000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5562875988,Tybble Åkeri Aktiebolag,,+4614182045,true,1987,39,1,"Vägtransport, godstrafik",other,,5312000,2024,400000,420000,347000,,,,,,,,
6,"AB,revenue_core,age_core,branch_secondary",5567666747,Ved of Sweden AB,kenneth@qvarnsjo.se,,true,2009,17,14,Tillverkning av fasta bränslen av vegetabilisk biomassa,secondary,,5306000,2024,-294000,9000,2201000,,,,,,,,
6,"AB,revenue_core,age_core,branch_secondary",5567922900,Brunkebergs Bageri Dalagatan AB,dalagatan@brunkebergsbageri.se,,true,2009,17,0,Tillverkning av mjukt matbröd och färska bakverk,secondary,,5273000,2025,769000,594000,353000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5592222029,Wilai Lalita Sushi & Grill AB,wilaisthaimariestad@gmail.com,,true,2019,7,4,Restaurangverksamhet,secondary,,5271000,2024,1617000,1310000,494000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5567200034,Cenor Logistics AB,info@cenor.se,+4639316020,true,2007,19,6,Magasinering och varulagring,other,,5242000,2025,341000,237000,628000,219000,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5569624918,Wiik Bro & Betongentreprenad AB,,+46706257190,true,2014,12,1,Anläggning av broar och tunnlar,other,,5183000,2025,454000,392000,1706000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5562550995,Wilsons Tryckeri & Redovisning AB,info@tryck.com,+46151550045,true,1985,41,7,Tryckning av böcker och övriga trycksaker,other,,5171000,2024,-252000,4000,1129000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5594478181,Norrköping JB Hotell AB,info@centrichotel.se,+4611129030,true,2023,3,3,Hotellverksamhet utan restaurangrörelse,secondary,,5148000,2025,15000,8000,172000,1000,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5568245319,Gästrike-Dala Sotarn AB,,+4622651656,true,2010,16,6,Skorstensfejarverksamhet,other,,5129000,2024,38000,146000,513000,156000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5594052465,Värdshus i väst AB,elisabeth@amalsstadshotell.se,,true,2022,4,3,Hotellverksamhet med restaurangrörelse,secondary,,5108000,2024,-330000,-17000,564000,259000,,,,,,,
6,"AB,revenue_core,employees_soft,has_lender_debt",5592173214,Wigrens Maskin & Skogstransporter AB,wigrensmaskin@hotmail.com,,true,2019,7,1,Mark- och grundarbeten,other,,5095000,2024,310000,129000,1040000,2817000,Kreditinstitut,Övriga skulder till kreditinstitut,2816629,1519649,Övriga skulder till kreditinstitut,624923,549912
6,"AB,revenue_core,employees_core,branch_secondary",5593540866,Ängsäters Mat AB,staffan.angsater@gmail.com,,true,2021,5,3,Restaurangverksamhet,secondary,,5083000,2025,202000,143000,478000,,,,,,,,
6,"AB,revenue_core,employees_soft,age_soft,branch_secondary",5591614796,restaurang mitt i Sveg AB,resturangmysoxen@gmail.com,+46738071641,true,2018,8,5,Restaurangverksamhet,secondary,,5051000,2024,160000,122000,677000,175000,,,,,,,
6,"AB,revenue_core,employees_soft,has_lender_debt",5591779359,Walltin i Hackås AB,,+46706230315,true,2019,7,1,"Vägtransport, godstrafik",other,,5038000,2025,-391000,-501000,319000,1422000,Kreditinstitut,Övriga skulder till kreditinstitut,0,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5592123425,Bagarns Brödbod i Karlskoga AB,,,true,2019,7,4,Tillverkning av mjukt matbröd och färska bakverk,secondary,,5037000,2025,1000,-15000,1470000,,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5592060338,Vår Fru Visby AB,per@broman.se,,true,2019,7,3,Restaurangverksamhet,secondary,,5035000,2025,1340000,1298000,408000,591000,,,,,,,
6,"AB,revenue_core,employees_core,branch_secondary",5593619652,Vietnamhaket BG AB,,,true,2022,4,3,Restaurangverksamhet,secondary,,5030000,2024,214000,164000,1224000,71000,,,,,,,
6,"AB,revenue_core,employees_soft,age_core",5561778571,Uppsala Frakt och Lotstjänst Aktiebolag,,+46706897930,true,1973,53,7,"Vägtransport, godstrafik",other,,5016000,2024,178000,125000,952000,836000,,,,,,,
6,"AB,age_core,branch_secondary,has_lender_debt",5568157795,Östersundskrog AB,info@lfdg.se,+4663120090,true,2010,16,23,Restaurangverksamhet,secondary,,24418000,2024,-1094000,-420000,6490000,4620000,Kreditinstitut,Övriga skulder till kreditinstitut,0,000684050,Övriga skulder till kreditinstitut,544050,1229280
6,"AB,age_core,branch_secondary,has_lender_debt",5569829624,Lindgårdens Restauranger & Hotell AB,info@lindgarden.com,+46498218700,true,2014,12,19,Restaurangverksamhet,secondary,,24301000,2025,-100000,-336000,4540000,4357000,Kreditinstitut,Övriga skulder till kreditinstitut,4356675,4156075,Övriga skulder till kreditinstitut,94900,88900
6,"AB,age_core,branch_secondary,has_lender_debt",5569395311,Uppsala Sporthotell AB,reception@arenahotellet.se,+4618350025,true,2016,10,0,Hotellverksamhet med restaurangrörelse,secondary,,23860000,2025,9523000,-1214000,9242000,137482000,Kreditinstitut,Skulder till kreditinstitut,0,,Skulder till kreditinstitut,0,3024000
6,"AB,employees_soft,age_core,branch_core",5590931894,xl.it. group AB,contact@xlitgroup.se,,true,2016,10,1,Konsultverksamhet avseende företags organisation,core,,23859000,2024,-20283000,-1323000,20243000,,,,,,,,
6,"AB,age_core,branch_secondary,has_lender_debt",5590525175,Oxie Logistik AB,,,true,2016,10,20,Logistikverksamhet,secondary,,23453000,2025,1607000,1183000,6768000,6180000,Kreditinstitut,Övriga skulder till kreditinstitut,6180427,3087799,Övriga skulder till kreditinstitut,1677937,1546808
6,"AB,employees_soft,age_core,has_lender_debt",5561557033,Vemdalens Åkeri Aktiebolag,info@akeriet.se,,true,1972,54,8,"Vägtransport, godstrafik",other,,23246000,2024,3682000,195000,4336000,4740000,Kreditinstitut,Övriga skulder till kreditinstitut,,5279580,Övriga skulder till kreditinstitut,2134354,2849559
6,"AB,employees_soft,branch_core,has_lender_debt",5592041551,digip AB,support@digip.com,+46855563700,true,2019,7,10,Konsultverksamhet avseende företags organisation,core,,22993000,2024,-14227000,-14580000,13877000,2330000,Kreditinstitut,Skulder till kreditinstitut,950000,1857180,Skulder till kreditinstitut,612500,488889
6,"AB,employees_soft,age_core,branch_core",5590363429,S Unnaryds Snickeri AB,,+46371222287,true,2015,11,9,Tillverkning av övriga byggnads- och inredningssnickerier,core,,22804000,2025,1843000,1132000,3418000,,,,,,,,
6,"AB,employees_soft,age_core,branch_core",5590695374,Ängö Göteborg Entreprenad AB,peter@angogbg.se,,true,2016,10,6,Teknisk konsultverksamhet inom bygg- och anläggningsteknik,core,,22720000,2024,1220000,948000,2785000,73000,,,,,,,
6,"AB,employees_soft,age_core,branch_core",5567879852,WIZ Logistics AB,economy@ziptrading.biz,,true,2010,16,5,Teknisk konsultverksamhet inom industriteknik,core,,22676000,2024,10575000,29179000,6212000,23267000,,,,,,,
6,"AB,age_core,branch_secondary,has_lender_debt",5567115000,Vo Phuong Restaurang AB,bao@baogroup.se,+4663106464,true,2006,20,17,Restaurangverksamhet,secondary,,22655000,2024,498000,177000,4070000,8011000,Kreditinstitut,Övriga skulder till kreditinstitut,,,,,
6,"AB,age_core,branch_secondary,has_lender_debt",5562699040,Vikens Plåt & Tegel AB,info@vikensplat.se,+4612351775,true,1986,40,15,Tillverkning av metallstommar och delar därav,secondary,,22494000,2025,6545000,5226000,8822000,3794000,Kreditinstitut,Övriga skulder till kreditinstitut,3793751,4044070,Övriga skulder till kreditinstitut,205000,
6,"AB,age_core,branch_secondary,has_lender_debt",5566462270,Sweden Green House AB,info@swedengreenhouse.com,+46852232884,true,2003,23,12,Tillverkning av monteringsfärdiga trähus,secondary,,20846000,2024,1834000,1097000,3911000,203000,Kreditinstitut,Övriga skulder till kreditinstitut,202870,0,,,
6,"AB,employees_core,age_core,branch_secondary",5566292073,Morgana AB,,,true,2002,24,3,Tillverkning av andra möbler och madrasser,secondary,,22216000,2024,-1983000,-1095000,2236000,,,,,,,,
6,"AB,employees_soft,age_core,has_lender_debt",5566807458,Lager & Distribution i Norrland AB,lena.hedin@alloffice.se,,true,2005,21,1,"Uthyrning och förvaltning av egna eller arrenderade, andra lokaler",other,,22142000,2024,13559000,115000,12178000,72628000,Kreditinstitut,Skulder till kreditinstitut,,,Skulder till kreditinstitut,6100000,6100000
6,"AB,employees_soft,age_core,branch_core",5567472732,WOW Byggnadsaktiebolag,,+4640470026,true,2008,18,9,Byggande av bostadshus och andra byggnader,core,,22140000,2024,508000,556000,3546000,,,,,,,,
6,"AB,employees_soft,age_core,branch_core",5567636609,Skarp Advokatbyrå AB,johan.nordgren@skarplaw.se,+4621180600,true,2008,18,6,Advokatbyråverksamhet,core,,21712000,2024,5703000,4797000,7834000,300000,,,,,,,
6,"AB,age_core,branch_secondary,has_lender_debt",5566316435,Vinäs Fönsterindustri AB,,+4625016241,true,2002,24,15,Tillverkning av dörrar och fönster av trä,secondary,,23603000,2024,919000,1013000,5856000,,Kreditinstitut,Övriga skulder till kreditinstitut,1666995,1671485,,,
6,"AB,age_core,branch_secondary,has_lender_debt",5590132824,Bageriet i Vemdalen AB,,+4652351544,true,2015,11,14,Tillverkning av mjukt matbröd och färska bakverk,secondary,,21647000,2025,256000,178000,1375000,312000,Kreditinstitut,Övriga skulder till kreditinstitut,2200,371476,Övriga skulder till kreditinstitut,56,00052800
6,"AB,employees_soft,age_core,has_lender_debt",5565629184,P-A's Bärgning AB,p.a@assistancekaren.se,,true,1998,28,8,Bärgning avseende landtransport,other,,21645000,2025,1871000,1225000,5843000,3843000,Kreditinstitut,Övriga skulder till kreditinstitut,,2700540,Övriga skulder till kreditinstitut,,1368991
6,"AB,age_core,branch_secondary,has_lender_debt",5568477912,Talldungens Gårdshotell AB,info@talldungen.se,+4641473235,true,2011,15,13,Hotellverksamhet utan restaurangrörelse,secondary,,21606000,2025,1625000,1248000,6182000,,Kreditinstitut,Övriga skulder till kreditinstitut,060,0000,,,
6,"AB,age_core,branch_secondary,has_lender_debt",5561032458,Hotell Borgholm AB,info@hotellborgholm.com,+4648577060,true,1972,54,14,Hotellverksamhet med restaurangrörelse,secondary,,21200000,2025,360000,19000,6889000,2500000,Kreditinstitut,Skulder till kreditinstitut,0,2000000,,,
6,"AB,employees_core,age_core,branch_secondary",5568174782,Rum1Uppsala 2 AB,info@hotellcentralstation.se,,true,2010,16,3,Hotellverksamhet utan restaurangrörelse,secondary,,21176000,2025,2202000,1775000,1047000,,,,,,,,
6,"AB,employees_soft,age_core,has_lender_debt",5563015733,ÖGS Miljötransporter AB,marie.johansson@ogs.se,+4619570557,true,1999,27,6,"Vägtransport, godstrafik",other,,21115000,2024,1490000,717000,7712000,19036000,Kreditinstitut,Övriga skulder till kreditinstitut,19003057,1926425,Övriga skulder till kreditinstitut,4117077,1854151
6,"AB,employees_soft,age_core,has_lender_debt",5569641185,Göteborgs Nya Bryggeri AB (publ),,+4631159515,true,2014,12,7,Framställning av öl,other,,21031000,2025,-569000,-953000,6932000,1097000,Kreditinstitut,Skulder till kreditinstitut,043,8635,Skulder till kreditinstitut,438636,867274
6,"AB,employees_core,age_core,branch_secondary",5569644635,Swedetransterminalen AB,,+4687181848,true,2014,12,2,Annan stödverksamhet avseende transport,secondary,,20987000,2024,226000,142000,1682000,,,,,,,,
6,"AB,age_core,branch_secondary,has_lender_debt",5561909598,Klövsjöfjäll Aktiebolag,info@klovsjofjall.se,+46682413100,true,1976,50,16,Hotellverksamhet med restaurangrörelse,secondary,,20876000,2025,-4448000,-6011000,5513000,35778000,Kreditinstitut,Övriga skulder till kreditinstitut,,,Skulder till kreditinstitut,21217500,
6,"AB,employees_core,age_core,branch_secondary",5590002597,Renovering & Inredning Hotel Europa AB,ql@mail.se,,true,2015,11,2,Tillverkning av kontors- och butiksinredningar,secondary,,20854000,2024,1020000,704000,2028000,71000,,,,,,,
6,"AB,employees_core,age_soft,has_lender_debt",5591169247,Roasjö Träförädling AB,ln@rtfab.se,,true,2017,9,3,Hyvling av trä,other,,20093000,2024,1718000,990000,3599000,1566000,Kreditinstitut,Övriga skulder till kreditinstitut,1305000,0,Övriga skulder till kreditinstitut,60000,0
6,"AB,employees_soft,age_core,branch_core",5565852588,Ytteknik QP3 Aktiebolag,anders.abrink@ytteknik.com,+4631263668,true,2000,26,7,Teknisk konsultverksamhet inom industriteknik,core,,20715000,2025,13443000,13518000,2618000,,,,,,,,
6,"AB,age_core,branch_secondary,has_lender_debt",5561340596,Ulkeröds Gård AB,info@ulkerodsgard.se,+4652462050,true,1972,54,19,Hotellverksamhet med restaurangrörelse,secondary,,20693000,2024,-3484000,-96000,9877000,55865000,Kreditinstitut,Skulder till kreditinstitut,2111992,2155996,Skulder till kreditinstitut,44,00444004
6,"AB,age_core,branch_secondary,has_lender_debt",5567907000,Väderstad Centralkonditori AB,,+4614270025,true,2009,17,16,Tillverkning av mjukt matbröd och färska bakverk,secondary,,20650000,2025,839000,476000,1977000,36000,Kreditinstitut,Övriga skulder till kreditinstitut,0,27778,Övriga skulder till kreditinstitut,00,
6,"AB,employees_core,age_core,branch_secondary",5560451378,X-ponent Inredning Aktiebolag,marcus.wolfram@x-ponent.se,,true,1972,54,4,Tillverkning av kontors- och butiksmöbler,secondary,,20630000,2024,1572000,484000,2630000,703000,,,,,,,
6,"AB,employees_soft,age_core,has_lender_debt",5569295669,O/O Brewing AB,olof@oobrewing.com,+46733145099,true,2013,13,9,Framställning av öl,other,,20739000,2024,-1494000,-1731000,7080000,1648000,Kreditinstitut,Övriga skulder till kreditinstitut,,773300,Övriga skulder till kreditinstitut,524490,490306
6,"AB,employees_soft,age_core,has_lender_debt",5562181924,T.R.K. Kontrolladministration Aktiebolag,info@trkab.se,+4640260924,true,1982,44,9,Teknisk provning och analys,other,,20563000,2025,1883000,1942000,5819000,1781000,Kreditinstitut,Övriga skulder till kreditinstitut,1781289,1909293,Övriga skulder till kreditinstitut,128004,293004
6,"AB,employees_soft,age_core,has_lender_debt",5562014109,Åkeri Aktiebolaget Kjell och Aste Larsson,larsson.molkom@gmail.com,+4655310355,true,1979,47,10,"Vägtransport, godstrafik",other,,20520000,2025,2197000,770000,9950000,6617000,Kreditinstitut,Skulder till kreditinstitut,6066957,7454940,Skulder till kreditinstitut,2982884,4185467
6,"AB,employees_soft,age_core,has_lender_debt",5568795552,UBT i Söderköping AB,ubbesbt@hotmail.com,+46702911923,true,2012,14,6,Träförpackningstillverkning,other,,20879000,2025,873000,608000,2552000,810000,Kreditinstitut,Övriga skulder till kreditinstitut,0,1021880,Övriga skulder till kreditinstitut,218741,219011
6,"AB,employees_soft,age_core,has_lender_debt",5569459406,Tom Pall Produktion AB,thomas@tompall.se,+46607859901,true,2013,13,7,Träförpackningstillverkning,other,,20413000,2024,389000,73000,2921000,3980000,Kreditinstitut,Skulder till kreditinstitut,2406522,2620600,Skulder till kreditinstitut,729187,616800
6,"AB,employees_soft,age_core,has_lender_debt",5590036033,Agitator Distillery AB,oskar@agitatordistillery.com,+46725003387,true,2015,11,9,"Destillering, rening och tillblandning av spritdrycker",other,,24558000,2025,691000,-5652000,38549000,62626000,Kreditinstitut,Skulder till kreditinstitut,7917446,25313897,Skulder till kreditinstitut,,0
6,"AB,age_core,branch_secondary,has_lender_debt",5569389942,Hotell Nordiclund 52 AB,info@nordiclund.se,+46463780070,true,2014,12,12,Hotellverksamhet utan restaurangrörelse,secondary,,20242000,2024,805000,379000,2813000,285000,Kreditinstitut,Övriga skulder till kreditinstitut,014,1000,,,
6,"AB,age_core,branch_secondary,has_lender_debt",5564353331,Tages Konditori & Kök AB,info@tages.se,+4663518407,true,1991,35,18,Restaurangverksamhet,secondary,,20048000,2025,321000,14000,3009000,1807000,Kreditinstitut,Övriga skulder till kreditinstitut,40000,260000,Övriga skulder till kreditinstitut,240000,240000
6,"AB,revenue_soft,employees_soft,age_core,branch_secondary",5567389696,KC Upplevelsedesign AB,kc@mittmatrike.se,,true,2007,19,9,Restaurangverksamhet,secondary,,13928000,2024,1059000,598000,2692000,,,,,,,,
6,"AB,employees_soft,age_core,has_lender_debt",5566353610,Timmersdala Skogstransport AB,wilma@virkeslogistik.se,+4651181100,true,2002,24,5,"Vägtransport, godstrafik",other,,19995000,2025,1364000,18000,2896000,3124000,Kreditinstitut,Övriga skulder till kreditinstitut,3124162,5376796,Övriga skulder till kreditinstitut,1465388,1945962
6,"AB,age_core,branch_secondary,has_lender_debt",5566073531,Vidbynäs Gård & Konferens AB,info@vidbynasgard.se,+46855490700,true,2001,25,13,Hotellverksamhet med restaurangrörelse,secondary,,19785000,2024,-2613000,-3990000,6656000,21151000,Kreditinstitut,Övriga skulder till kreditinstitut,18151,18051,Övriga skulder till kreditinstitut,600,1200
6,"AB,employees_soft,age_core,has_lender_debt",5566940721,Icemakers Test AB,info@icemakers.se,+4696132900,true,2005,21,9,Teknisk provning och analys,other,,19742000,2025,3879000,3545000,5688000,2715000,Kreditinstitut,Övriga skulder till kreditinstitut,2715051,3595589,Övriga skulder till kreditinstitut,1512797,1285652
6,"AB,employees_core,age_soft,branch_core",5590792015,divM Power AB,andreas@divm.se,,true,2017,9,4,Teknisk konsultverksamhet inom bygg- och anläggningsteknik,core,,19708000,2025,2470000,2028000,2813000,,,,,,,,
6,"AB,employees_soft,age_core,branch_core",5590614540,Sveport Group Aktiebolag,,+46102146198,true,2016,10,5,Andra bygginstallationer,core,,19596000,2023,182000,16000,1098000,668000,,,,,,,
6,"AB,employees_soft,age_core,has_lender_debt",5561993196,Nässjö Chark Aktiebolag,info@nassjochark.se,+4638015903,true,1979,47,6,Charkuteri- och annan köttvarutillverkning,other,,19556000,2025,671000,465000,3290000,1303000,Kreditinstitut,Övriga skulder till kreditinstitut,308000,484000,Övriga skulder till kreditinstitut,192000,202696
6,"AB,employees_soft,age_core,has_lender_debt",5568689300,Lapland Lodge AB,reception@laplandlodge.se,,true,2011,15,7,Annan sportverksamhet,other,,19556000,2025,-857000,-519000,11022000,1777000,Kreditinstitut,Övriga skulder till kreditinstitut,1776809,2676524,Övriga skulder till kreditinstitut,813096,839224
6,"AB,age_core,branch_secondary,has_lender_debt",5567002380,Skärgårdshotellet i Nynäshamn AB,info@skargardshotellet.com,+46852011120,true,2006,20,17,Hotellverksamhet med restaurangrörelse,secondary,,19508000,2024,3802000,3399000,2603000,7000,Kreditinstitut,Övriga skulder till kreditinstitut,7000,95000,,,
