orgnr,company_name,legal_name,sni_branch_keyword,current_industry,industries,post_place,zip_code,address,verksamhetsbeskrivning,registration_date,status,email_from_allabolag,homepage_from_allabolag,target_url,allabolag_url
556782-6937,Hantverkarnas Hus i Solna AB,Hantverkarnas Hus i Solna AB,46471,,46471,SOLNA,16936,RÅSUNDAVÄGEN 169 B,"Bolaget skall bedriva reparation, tillverkning och försäljning av möbler samt äga och förvalta fast och lös egendom och därmed förenlig verksamhet.",2009-05-18,active,,,,
556787-2105,Autohansa AB,Autohansa AB,47811,,47811,STOCKHOLM,11265,STENKULLAVÄGEN 63,Bolaget ska bedriva bilhandel inom EG-området.,2009-08-14,active,,,,
556764-1062,BBI Basic Board Industries AB,BBI Basic Board Industries AB,46831,,46831,MALMÖ,20071,BOX 5114,"Bolaget skall bedriva utveckling, tillverkning och försäljning av materiel för byggnadsindustrin samt handel med tillhörande tillverkningsmaskiner och tillverkningsrätter med rätt att tillverka av bolaget utvecklade produkter samt därmed förenlig verksamhet.",2008-08-22,active,,,,
556789-1139,Scritex AB,Scritex AB,47712,,47712; 47711,STOCKHOLM,11241,KARLSVIKSGATAN 12  1 TR LGH 1102,Bolaget ska bedriva tillverkning och försäljning av herr- och damkonfektion samt försäljning av kontorsmaterial.,2009-09-16,active,,,,
556773-5021,Bilkompani Sydost AB,Bilkompani Sydost AB,47811,,47811; 95311; 47820; 95312,KALMAR,39004,BOX 4064,"Bolaget ska idka handel med, och reparationer av personbilar och transportbilar samt bedriva finansieringsverksamhet, dock ej sådan verksamhet som nämns i lagen om bankrörelse eller lagen om kreditaktiebolag, samt därmed förenlig verksamhet.",2008-12-18,active,,,,
556800-3296,André Produktdisplay & Butikspromotion AB,André Produktdisplay & Butikspromotion AB,46472,,46472; 55201; 79900,HILLERSTORP,33574,ERLANDSVÄGEN 7,"Aktiebolagets verksamhet ska vara att köpa och sälja produktdisplayer och butikspromotion i metall, trä, plexi samt andra material som efterfrågas samt därmed förenlig verksamhet.",2010-02-04,active,,,,
556788-7160,Båthuset i Sundsvall AB,Båthuset i Sundsvall AB,47811,,47811; 47633; 46491; 33150; 47813,NJURUNDA,86241,ÄNGOMSVÄGEN 2,"Föremålet för bolagets verksamhet är försäljning och service av nya och begagnade båtar och motorer, vattenskotrar, båttrailers och båttillbehör, snöskoter, snöslungor och ATV fordon.  Uthyrning av uppställningsplatser för förvaring av båtar, husvagnar samt husbilar. Äga och förvalta fast egendom och värdepapper och därmed förenlig verksamhet.",2009-09-08,active,,,,
556795-6577,Svenska Pooltak AB,Svenska Pooltak AB,47521,,47521,KUNGSBACKA,43422,BOX 10173,Föremålet för bolagets verksamhet är att bedriva försäljning av pooltak samt därmed förenlig verksamhet.,2009-12-02,active,,,,
556797-2509,UniVest AB,UniVest AB,47811,,47811; 70200; 64994,TÄBY,18360,OXELVÄGEN 15,"Föremålet för bolagets verksamhet är att äga och förvalta bolag, fastigheter, värdepapper och därmed förenlig verksamhet.",2009-12-16,active,,,,
556814-5972,Creo Figura AB,Creo Figura AB,47552,,47552,MÖLNLYCKE,43533,ANALYSVÄGEN 56,"Bolaget ska idka utveckling, tillverkning och försäljning av produkter och tjänster för inredning och belysning, äga och förvalta fastigheter, handel med värdepapper och därmed förenlig verksamhet.",2010-07-12,active,,,,
556814-6673,Mode & Service i Borlänge AB,Mode & Service i Borlänge AB,47711,,47711,BORLÄNGE,78462,LUNDMARKERSGATAN 9,"Butiksförsäljning av kläder, accessoarer samt närliggande produkter. Konsultation av försäljning & tjänster inom butik.",2010-07-12,active,,,,
556799-3208,T O K L I F A Consulting Scandinavia AB,T O K L I F A Consulting Scandinavia AB,46431,,46431,FALUN,79131,MOSSVÄGEN 1,"Bolagets verksamhet är att i första hand tillhandahålla sälj- och konsulttjänster inom branschen för kök, bad, VVS och övrig heminredning, både inomhus och utomhus, även försäljning av varor inom dessa verksamhetsområden.  Bolaget ska bedriva agenturverksamhet, bemanningsförmedling, event- och researrangemang, handel med värdepapper samt därmed förenlig verksamhet.",2010-01-15,active,,,,
556816-2944,Wet Assets AB,Wet Assets AB,46491,,46491; 70200,INGARÖ,13465,FILANVÄGEN 72,"Bolaget skall investera i båt- och båttillbehörsförsäljning och därtill förenlig verksamhet, samt bedriva rådgivning och tillhandahålla konsulttjänster för företag i dessa branscher.",2010-08-18,active,,,,
556794-1017,TopGear Växjö AB,TopGear Växjö AB,47811,,47811,VÄXJÖ,35245,SANDVÄGEN 3,Bolaget ska bedriva försäljning av bilar samt försäljning av biltillbehör.,2009-11-20,active,,,,
556795-6585,Chatarina och Stefan Johansson AB,Chatarina och Stefan Johansson AB,46170,,46170,HELSINGBORG,25430,NICANDERSGATAN 6,"Föremålet för bolagets verksamhet är att bedriva köp, försäljning och förvaltning av vin och värdepapper samt därmed förenlig verksamhet.",2009-12-02,active,,,,
556775-1879,Tekomed i Hudiksvall AB,Tekomed i Hudiksvall AB,47712,,47712; 86999,HUDIKSVALL,82493,HOVSÄTTER 1,"Bolaget skall bedriva mecicin- och sjukvårdsverksamhet, försäljning av kläder, accessoarer samt förvaltning av värdepapper, fast samt lös egendom, och därmed förenlig verksamhet.",2009-01-05,active,,,,
556804-0959,Lars E Bil AB,Lars E Bil AB,47811,,47811; 71129; 95311,LAXÅ,69530,REVIRVÄGEN 3,Aktiebolagets verksamhet ska vara att bedriva försäljning av bilar och biltillbehör jämte därmed förenlig verksamhet.,2010-04-08,active,,,,
556782-2316,First Beverage DaBo AB,First Beverage DaBo AB,46340,,46340,ÖREBRO,70210,DROTTNINGGATAN 11,Bolaget skall bedriva import och distribution av alkoholhaltiga drycker och därmed förenlig verksamhet.,2009-05-07,active,,,,
556809-0202,The Morad Group AB,The Morad Group AB,46502,,46502; 70200,GÖTEBORG,41139,BOHUSGATAN 13 A 1 TRN,"Bolaget ska bedriva inköps-, grossist- och försäljnings- verksamhet inom hemelektronikbranschen och klädbranschen. Vidare skall bolaget bedriva konsultverksamhet inom affärsutveckling och förvalta aktier och andra värdepapper samt därmed förenlig verksamhet.",2010-05-21,active,,,,
556806-0338,Alan Livs i Västerås AB,Alan Livs i Västerås AB,47112,,47112,VÄSTERÅS,72212,STORA GATAN 46,Bolaget skall bedriva livsmedelsbutik och därmed förenlig verksamhet.,2010-04-21,active,,,,
556833-2190,Bestorps Mekaniska AB,Bestorps Mekaniska AB,47820,,47820,BESTORP,58965,BESTORP GAMLA SMEDJAN,Aktiebolaget ska bedriva mekanisk verksamhet med inriktning på arbetsfordon och därmed förenlig verksamhet.,2010-12-16,active,,,,
556773-1954,Södra Svalöv 8:38 AB,Södra Svalöv 8:38 AB,47300,,47300; 68203,SVALÖV,26821,BOX 29,Bolaget skall äga och förvalta fastigheter samt därmed förenlig verksamhet.,2008-12-17,active,,,,
556752-5745,Englafilm AB,Englafilm AB,46431,,46431; 96990,ÅSBRO,69496,ÅSHAMMARSVÄGEN 18,"Föremålet för bolagets verksamhet ska vara att producera kort och långfilmer för bio och tv. I bolaget bedrivs även utbildningar inom film och företagsutveckling. Import och försäljning av kringprodukter för film så som DVD-filmer, CD-skivor med filmmusik, leksaker, planscher, pennor, nyckelringar, och böcker.",2008-02-28,active,,,,
556752-6768,Svensk Bilform AB,Svensk Bilform AB,47811,,47811; 47242; 95311,TIDAHOLM,52221,BOX 6,"Föremålet för bolagets verksamhet är att bedriva bilförsäljning, bilförmedling, reconditionering av bilar och motorcyklar, import av motorfordon, kiosk, butik, restaurang, samt därmed förenlig verksamhet.",2008-03-03,active,,,,
556775-6233,Techniqair i Skellefteå AB,Techniqair i Skellefteå AB,46610,,46610,SKELLEFTEÅ,93134,VARVSGATAN 6 D,"Bolaget ska bedriva försäljning av produkter och tjänster inom flygindustrin, försäljning av maskiner såsom entreprenad- verksamhet, jordbruksmaskiner och fritidsmaskiner, handel och förvaltning av fastigheter och värdepapper samt därmed förenlig verksamhet.",2009-01-12,active,,,,
556764-1799,Salta Boken AB,Salta Boken AB,47611,,47611,SALTSJÖBADEN,13331,TORGGATAN 4,"Bolaget ska bedriva rörelse genom detaljhandel med böcker och papper, import av böcker, utgivning av böcker, och därmed förenlig verksamhet.",2008-08-22,active,,,,
556769-0150,Express Data i Karlstad AB,Express Data i Karlstad AB,47401,,47401,VÅLBERG,66494,KÄRRA 330,Bolaget ska bedriva handel med dataprodukter och därmed förenlig verksamhet. Bolaget må även bedriva handel med och äga och förvalta fastigheter och värdepapper.,2008-11-05,active,,,,
556771-1543,ODEN Business Intelligence AB,ODEN Business Intelligence AB,46501,,46501; 71129,NACKA,13141,STUBBSUNDSVÄGEN 11,"Bolaget ska bedriva verksamhet inom publicering, PR, försäljning och utveckling av programvara samt support av egen programvara.",2008-11-28,active,,,,
556772-2151,Swebolt Tranås AB,Swebolt Tranås AB,46649,,46649,TRANÅS,57321,BOX 60,"Bolaget ska bedriva handel med industriprodukter såsom fästelement, verktyg och ritningsdetaljer för industrin samt därmed förenlig verksamhet.",2008-12-10,active,,,,
556773-2838,We like bike Storstan AB,We like bike Storstan AB,47631,,47631,STOCKHOLM,11624,ÅSÖGATAN 122,Bolaget skall bedriva handel med sportartiklar samt därmed förenlig verksamhet.,2008-12-17,active,,,,
556774-8867,Smygin Ventilation Sverige Aktiebolag,Smygin Ventilation Sverige Aktiebolag,46842,,46842,HÖÖR,24395,KLINTA PRÄSTGÅRD SNOGERÖD 664,Aktiebolaget ska sälja vetilationskomponenter och därmed förenlig verksamhet.,2009-01-01,active,,,,
556775-7751,Absoluta kök AB,Absoluta kök AB,46831,,46831,NORRKÖPING,60336,BRAGEGATAN 4,"Bolaget ska bedriva utveckling och försäljning av bänkskivor till grossister och återförsäljare samt därmed förenlig verksamhet. Bolaget ska bedriva import, marknadsföring och försäljning av köks- och badrumsinredningar, bedriva förvaltning av värdepapper samt därmed förenlig verksamhet.",2009-01-12,active,,,,
556793-5928,DAAB Invest AB,DAAB Invest AB,46630,,46630,ÖREBRO,70592,FALLA 214,"Aktiebolagets verksamhet ska vara att bedriva handel med samt försäljningsuppdrag, service och reparationer främst av truckar, grävmaskiner, lastbilar och lastmaskiner jämte därmed förenlig verksamhet.",2009-11-16,active,,,,
556789-1899,InterTLC AB,InterTLC AB,46831,,46831,LUND,22235,FABRIKSGATAN 2 A,Tillverkning och montering av stål produkter. Handel med byggvaror.,2009-09-17,active,,,,
556815-7365,PAYME NT AB,PAYME NT AB,46900,,46900; 47789; 70100; 79120,GÖTEBORG,40231,BOX 7030,"Föremålet för bolagets verksamhet är att arrangera bussresor med inriktning på festivaler, konserter och sportrelaterade arrangemang för främst privtpersoner, men även för näringsidkare. Bolaget ska även bedriva uthyrning av bussar samt handel och förvaltning av värdepapper och fastigheter. Bolaget ska även agera finasiellt center och stöd till dotterbolag inom koncernen och därmed förenlig verksamhet.",2010-08-09,active,,,,
556810-2593,visunext Sweden AB,visunext Sweden AB,47404,,47404,ASKIM,43634,STORA ÅVÄGEN 21,"Bolaget ska bedriva försäljning av elektroniska artiklar, främst hemmabio, tv, projektor, filmduk, presentationsartiklar och därmed förenlig verksamhet.",2010-06-01,active,,,,
556789-7169,Ramström Transmission AB,Ramström Transmission AB,46649,,46649,HELSINGBORG,25464,MAKADAMGATAN 1,"Bolaget ska bedriva maskinagenturer, handel med maskinelement och förnödenheter till industrin samt idka därmed förenlig verksamhet.",2009-09-25,active,,,,
556812-0785,emmy design AB,emmy design AB,46420,,46420; 74110,VÄXJÖ,35246,SYSTRATORPSVÄGEN 16,Bolaget ska bedriva design och försäljning av konfektion samt idka därmed förenlig verksamhet.,2010-06-18,active,,,,
556790-7992,Xpand in Sweden AB,Xpand in Sweden AB,46190,,46190,MALMÖ,21122,NORRA VALLGATAN 66  1TR,Bolaget ska utveckla och effektivisera andra organisationers sälj- och marknadsföringsprocesser genom utveckling och marknads- föring av mjukvarulösningar samt genom konsultinsatser.,2009-10-09,active,,,,
556813-1386,Palmlund Textil AB,Palmlund Textil AB,46410,,46410,ÅHUS,29631,SLOTTSGATAN 13,"Föremålet för bolagets verksamhet är att bedriva handel med möbler, bädd- och hemtextiler, handel med och förvaltning av värdepapper, äga och förvalta fast och lös egendom jämte därmed förenlig verksamhet.",2010-07-01,active,,,,
556791-2810,Hjertmans Sweden AB,Hjertmans Sweden AB,47633,,47633,SUNDSVALL,85633,MARINVÄGEN 1,"Bolaget ska bedriva handel med båttillbehör, båtar, riggutrustning och sjökläder samt därmed förenlig verksamhet.",2009-10-16,active,,,,
556772-0403,Bröderna Johanssons Bilservice AB,Bröderna Johanssons Bilservice AB,47811,,47811,OTTERBÄCKEN,54772,LOGGVÄGEN 10,Aktiebolagets verksamhet ska vara att bedriva bilverkstad och närbutik med dagligvaror samt förvaltning av värdepapper och fastigheter jämte därmed förenlig verksamhet.,2008-12-09,active,,,,
556801-6835,Mairo AB,Mairo AB,46410,,46410; 13960,RONNEBY,37222,BOX 180,"Bolaget ska bedriva tillverkning och försäljning av textil- produkter och egen konfektionering, import och försäljning av heminredningsartiklar samt därmed förenlig verksamhet.",2010-03-02,active,,,,
556775-2737,Free & Johanssons Vintage AB,Free & Johanssons Vintage AB,47711,,47711; 47551,GÖTEBORG,41118,MAGASINSGATAN 22,"Bolaget skall bedriva försäljning av möbler, inredning, kläder och övriga accessoarer samt därmed förenlig verksamhet.",2009-01-05,active,,,,
556776-1787,Quercus AB,Quercus AB,46831,,46831,STOCKHOLM,11262,LUXGATAN 12,Föremålet för bolagets verksamhet är att bedriva försäljning av trägolv samt tillbehör till detta och därmed förenlig verksamhet.,2009-01-19,active,,,,
556806-7291,RK Byggprodukter Aktiebolag,RK Byggprodukter Aktiebolag,47521,,47521,MÖLNLYCKE,43533,ANALYSVÄGEN 6,Föremålet för bolagets verksamhet är att bedriva handel med byggmaterial och därmed förenlig verksamhet.,2010-04-27,active,,,,
556807-9312,Petra Barkman AB,Petra Barkman AB,47112,,47112,BANDHAGEN,12455,SJÖSAVÄGEN 97,Bolaget ska bedriva dagligvaruhandel och därmed förenlig verksamhet.,2010-05-07,active,,,,
556783-2695,M & E Holmstrand AB,M & E Holmstrand AB,47721,,47721,LJUNGBY,34133,SKÖRDEVÄGEN 1,Bolaget skall bedriva konsultativ verksamhet och försäljning inom restvärderäddning.,2009-06-01,active,,,,
556806-1104,Fredrik Eriksson Invest AB,Fredrik Eriksson Invest AB,46630,,46630; 77320,AVESTA,77491,UPPSJÖVÄGEN 18,"Föremålet för bolagets verksamhet är elinstallationer, uthyrning av arbetskraft, isblästring, brandtätningar, uthyrning och försäljning av maskiner inom entreprenadbranschen, handel med begagnade bilar, fastighetsförvaltning och därmed förenlig verksamhet.",2010-04-21,active,,,,
556828-2528,Alnö Alltjänst AB,Alnö Alltjänst AB,47122,,47122; 43320; 43120; 77320,ALNÖ,86531,FÄRJEVÄGEN 4,"Bolaget skall bedriva bygg- och entreprenadverksamhet, ny- till- och ombyggnation, mark- och anläggningsentreprenad, bolaget skall även bedriva uthyrning av maskiner och verktyg, företrädesvis tillhörande nämnda områden, vidare skall bolaget äga, förvalta och hyra ut fastigheter, lokaler och bostäder. Bolaget skall vidare utföra regressionsterapi, bedriva kursversamhet inom personlig utveckling, vidare bedriva försäljning av hudvårds- produkter och kosttillskott samt därmed förenlig verksamhet.",2010-11-29,active,,,,
556807-2895,NOVIIS AB,NOVIIS AB,47112,,47112,GÖTEBORG,41764,STYRGÅNGEN 1,"Föremål för bolagets verksamhet är att bedriva detaljhandel med dagligvaror, förvaltning av och handel med värdepapper samt därmed förenlig verksamhet.",2010-05-04,active,,,,
556812-5487,Saras Bil AB,Saras Bil AB,47811,,47811; 77110,VÄLLINGBY,16250,SKATTEGÅRDSVÄGEN 124,"Aktiebolagets verksamhet ska vara att bedriva köp och sälja både nya och begagnade bilar, hyra ut bilar, verkstads tjänster, förvaltning och renovering av hus och byggnader, köpa och sälja fastigheter samt därmed förenlig verksamhet.",2010-06-28,active,,,,
556788-0397,Erik Dahlgren Invest AB,Erik Dahlgren Invest AB,47403,,47403,UPPSALA,74151,ENSTA SKOGSVÄG 15,Bolaget skall ha till föremål för sin verksamhet att äga och förvalta fast och lös egendom ävensom idka handel med värdepapper och aktier samt idka därmed förenlig verksamhet.,2009-09-01,active,,,,
556772-0007,Nordlings Emballage AB,Nordlings Emballage AB,46860,,46860,RÄVLANDA,43897,STENSHULTSVÄGEN 121,"Föremålet för bolagets verksamhet är logistik, köp och försäljning emballagematerial, lagerverksamhet, handel med, och förvaltning av värdepapper och fast egendom och därmed förenlig verksamhet.",2008-12-09,active,,,,
556772-2375,Nordiska kyl & värme experten AB,Nordiska kyl & värme experten AB,46649,,46649; 43221,GÖTEBORG,41138,STORGATAN 53,"Bolaget ska bedriva postorderhandel, e-handel, grossisthandel, partihandel och detaljhandel med värmepumpar, handel med värdepapper, antikviteter och fastigheter samt därmed förenlig verksamhet.",2008-12-10,active,,,,
556775-9401,Swemac Vision AB,Swemac Vision AB,46649,,46649,LINKÖPING,58330,COBOLGATAN 1,"Bolaget skall bedriva utveckling, produktion och försäljning av elektromedicinsk utrustning inom området ortopedi samt därmed förenlig verksamhet.",2009-01-14,active,,,,
556800-6398,Spar Bössan AB,Spar Bössan AB,47552,,47552,KARLSTAD,65591,TRANGÄRD 403,"Bolaget ska bedriva försäljning av inredning, kläder, smycken, sportartiklar samt bedriva därmed förenlig verksamhet.",2010-02-11,active,,,,
556799-4271,Gårdslarm i Norden AB,Gårdslarm i Norden AB,47123,,47123; 46649,GÖTENE,53397,KINNE VEDUM JÄTTADANSEN 1,"Bolaget ska bedriva parti och detaljhandel med larm och infartshinder såsom grindar och vägbommar, företrädesvis till företag och boende på landsbygd, äga och förvalta värdepapper samt idka därmed förenlig verksamhet.",2010-01-18,active,,,,
556794-1652,GEK AB,GEK AB,47123,,47123; 73111,NORA,71394,NYHYTTAN SOLÄNGEN 615,"Aktiebolaget ska bedriva konsultverksamhet inom IT och marknadsföring, handel med tekniktillbehör och accessoarer samt därmed förenlig verksamhet.",2009-11-23,active,,,,
