orgnr,company_name,legal_name,sni_branch_keyword,current_industry,industries,county,municipality,post_place,zip_code,address,revenue_sek,revenue_year,revenue_tier,in_revenue_band,employees,status,phone,email_from_allabolag,homepage_from_allabolag,target_url,allabolag_url,target_url_source,target_url_confidence,resolve_debug
559313-6988,Fogel Mark & Trädgård AB,Fogel Mark & Trädgård AB,Trädgård,Parkanläggningar,Parkanläggningar,Stockholm,Vallentuna,Brottby,186 97,Brollsta By 27,15875000,2024-12,in_band,true,18,,,,,http://www.fogelmarkochtradgard.com,https://www.allabolag.se/foretag/fogel-mark-och-tradgard-ab/vallentuna/-/2KI0C4CI63IJW,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/fogel+mark+och+tr%C3%A4dg%C3%A5rd+ab/brottby/jknnvin | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
556586-8998,Elman Skog & Trädgård Aktiebolag,Elman Skog & Trädgård Aktiebolag,Trädgård,Maskinförnödenheter,Maskinförnödenheter; Grossister,Västmanland,Västerås,Västerås,721 35,Fältmätargatan 2,15865000,2025-08,in_band,true,4,,021149330,,,https://www.qctradgard.se/vasteras/,https://www.allabolag.se/foretag/elman-skog-och-tradgard-aktiebolag/vasteras/-/2K1RW06I5YG68,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/elman+skog+och+tr%C3%A4dg%C3%A5rd+ab/v%C3%A4ster%C3%A5s/ccpttuyj | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
559096-7773,Grevie bygg & trädgård AB,Grevie bygg & trädgård AB,Trädgård,Byggmästare,Byggmästare; Rivningsarbeten; Jordbruk; Jordbruk - andra tjänster; Städservice,Skåne,Båstad,Grevie,269 62,Järnvägsgatan 21,15851000,2024-12,in_band,true,13,,,,,,https://www.allabolag.se/foretag/grevie-bygg-och-tradgard-ab/bastad/-/2KGPUCDI5YDDT,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
556977-0893,JL Comfort Group AB,JL Comfort Group AB,Kosmetika,Köksinredningar - agentur och grossist,"Köksinredningar - agentur och grossist; Köksinredningar; Grossister; Kosmetik, parfym och frisörartiklar; Kosmetik - tillverkare och grossister",Stockholm,Lidingö,,,,15787000,2022-12,in_band,true,12,,0850930960,,,,https://www.allabolag.se/foretag/jl-comfort-group-ab/lidingo/-/2K43IQ5I63IIE,not_found,,hitta_orgnr:hitta_search_failed:HTTP 404 for https://www.hitta.se/undefined/- | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
556141-7220,Bertil Norrby AB,Bertil Norrby Aktiebolag,Sport,Sport,"Sport; Detaljhandel; Butikshandel; Grossister; Livsmedel; Spannmål, råtobak, utsäde och djurfoder - grossister; Järnvaror",Gotland,Gotland,Burgsvik,623 35,Hoburgsvägen 42,15029000,2024-12,in_band,true,6,,0498- 49 70 25,norrbys@swipnet.se,https://bertilnorrbyab.wordpress.com/,https://bertilnorrbyab.wordpress.com/,https://www.allabolag.se/foretag/bertil-norrby-ab/gotland/-/2JZ4GZOI5YHR6,already_present,,
556855-2698,Modebutiken i Mora AB,Modebutiken i Mora AB,Mode,Konfektion,"Konfektion; Butikshandel; Detaljhandel; Kläder, skor",Dalarna,Mora,Mora,792 30,Köpmannagatan 1,4993000,2025-08,in_band,true,2,,,,,,https://www.allabolag.se/foretag/modebutiken-i-mora-ab/mora/-/2K3DEREI63II4,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
559288-1964,THY AB,THY AB,Hälsokost,Skolor och utbildning,"Skolor och utbildning; Livsmedel; Hälsokost, naturläkemedel; Detaljhandel; Butikshandel; Sport; Restauranger",Södermanland,Trosa,Trosa,619 33,Bråtagatan 8 a,4979000,2024-12,in_band,true,2,,,,,,https://www.allabolag.se/foretag/thy-ab/trosa/-/2KHUVCCI63IKI,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:12 | ddg_no_name_match
556635-7397,Anette & Maries Hudvård AB,Anette & Maries Hudvård AB,Hudvård,Hälsotjänster,Hälsotjänster,Halland,Halmstad,Halmstad,302 43,Klostergatan 10,4978000,2025-04,in_band,true,5,,035124041,,,,https://www.allabolag.se/foretag/anette-och-maries-hudvard-ab/halmstad/-/2K22CUTI63IHB,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
556962-5436,Robeva Mode AB,Robeva Mode AB,Mode,Konfektion,"Konfektion; Butikshandel; Detaljhandel; Kläder, skor",Örebro,Örebro,Örebro,702 11,Stortorget 2,4970000,2024-12,in_band,true,4,,,,,,https://www.allabolag.se/foretag/robeva-mode-ab/orebro/-/2K40EHOI63II4,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:11 | ddg_no_name_match
556693-5481,Hans Mikael Johansson AB,Hans Mikael Johansson AB,Trädgård,Entreprenadmaskinsarbeten,"Entreprenadmaskinsarbeten; Markentreprenörer, anläggningsentreprenörer; Konsulter; Teknikkonsulter; Entreprenörer; Byggmästare; Färger, lacker, tapeter; Detaljhandel; Butikshandel",Västra Götaland,Tibro,Tibro,54335,Västra Långgatan 167,4944000,2024-12,in_band,true,4,,0708100400,kontakt@xn--minigrvarn-v5a.se,https://xn--minigrvarn-v5a.se/,https://xn--minigrvarn-v5a.se/,https://www.allabolag.se/foretag/hans-mikael-johansson-ab/tibro/-/2K2EQWPI5YE2J,already_present,,
556613-4655,Eken Mode AB,Eken Mode AB,Mode,Konfektion,"Konfektion; Butikshandel; Detaljhandel; Kläder, skor",Västra Götaland,Göteborg,,,,4921000,2024-12,in_band,true,3,,031940395,,,,https://www.allabolag.se/foretag/eken-mode-ab/goteborg/-/2K1XKZJI63II4,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
556687-4417,Kode Stängsel AB,Kode Stängsel AB,Mode,"Stängsel, stängselnät","Stängsel, stängselnät; Byggmästare",Västra Götaland,Kungälv,Kode,442 60,Kodev. 19,4866000,2025-08,in_band,true,2,,070 8363230,kodestangsel@telia.com,,,https://www.allabolag.se/foretag/kode-stangsel-ab/kungalv/-/2K2DFSHI5YH7Y,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:11 | ddg_no_name_match
559401-6783,Mode Agency Scandinavia AB,Mode Agency Scandinavia AB,Mode,Agenturer,Agenturer; Textilier - Agentur,Stockholm,Stockholm,Stockholm,114 24,Karlavägen 3,4830000,2025-12,in_band,true,1,,,,,https://lamodeagency.com,https://www.allabolag.se/foretag/mode-agency-scandinavia-ab/stockholm/-/2KIJ6Z3I5YCRG,ddg,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_picked:lamodeagency.com(score=12)
556586-0185,Robert Sandqvist Mode AB,Robert Sandqvist Mode AB,Mode,Konfektion,"Konfektion; Butikshandel; Detaljhandel; Kläder, skor",Skåne,Skurup,Skurup,274 35,Bruksgatan 4,4786000,2024-12,in_band,true,3,,,,,https://rozzie.se/,https://www.allabolag.se/foretag/robert-sandqvist-mode-ab/skurup/-/2K1RP7DI63II4,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/rozzie/trelleborg/jjpyzhlmn | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
556174-1843,Signum Modehus Aktiebolag,Signum Modehus Aktiebolag,Mode,Konfektion,"Konfektion; Butikshandel; Detaljhandel; Kläder, skor",Skåne,Trelleborg,Trelleborg,231 42,Algatan 56,4760000,2025-04,in_band,true,3,,,,,http://www.signum.nu,https://www.allabolag.se/foretag/signum-modehus-aktiebolag/trelleborg/-/2JZBFGZI63II4,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/signum+modehus+ab/trelleborg/knortvef | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
559047-5439,Gilla Fox modehus i Vadstena AB,Gilla Fox modehus i Vadstena AB,Mode,Damkläder,"Damkläder; Konfektion; Butikshandel; Detaljhandel; Kläder, skor",Östergötland,Vadstena,Vadstena,592 30,St. Torget 1,4756000,2024-12,in_band,true,1,,0143 10014,,,http://strandbergsmode.se/,https://www.allabolag.se/foretag/gilla-fox-modehus-i-vadstena-ab/vadstena/-/2KGFAGFI5YDJS,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/gilla+fox+modehus+i+vadstena+ab/vadstena/jagbilobx | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
556103-4181,TEKO - Sveriges Textil och Modeföretag Service AB,TEKO - Sveriges Textil och Modeföretag Service AB,Mode,Föreningar,Föreningar,Stockholm,Stockholm,Stockholm,114 44,Storgatan 5,4666000,2024-12,in_band,true,0,,,,,https://www.teko.se,https://www.allabolag.se/foretag/teko-sveriges-textil-och-modeforetag-service-ab/stockholm/-/2JYW9FPI63IGG,ddg,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_search_failed:Timeout for https://www.hitta.se/s%C3%B6k?vad=TEKO%20-%20Sveriges%20Textil%20och%20Modef%C3%B6retag%20Service%20AB | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_picked:teko.se(score=14)
556730-2350,MiJes Mode AB,MiJes Mode AB,Mode,Konfektion,"Konfektion; Butikshandel; Detaljhandel; Kläder, skor; Postorder/e-handel",Östergötland,Linköping,Linköping,581 28,Västrasvedengatan I-Huset,4640000,2025-08,in_band,true,2,,013151511,,,,https://www.allabolag.se/foretag/mijes-mode-ab/linkoping/-/2K2MLZII63II4,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
556503-1613,Borlänge Hälsokost AB,Borlänge Hälsokost AB,Hälsokost,Livsmedel,"Livsmedel; Hälsokost, naturläkemedel; Detaljhandel; Butikshandel",Dalarna,Borlänge,Borlänge,784 33,Borganäsvägen 26,4599000,2025-04,in_band,true,3,,,,,https://www.borlange.se,https://www.allabolag.se/foretag/borlange-halsokost-ab/borlange/-/2K19XVHI5YFWD,ddg,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:12 | ddg_picked:borlange.se(score=14)
556690-4271,Hayssam i Sandviken AB,Hayssam i Sandviken AB,Skor,Skor,Skor; Läder och lädervaror; Reparatörer; Tvätterier,Gävleborg,Sandviken,Sandviken,811 39,Köpmangatan 9,4580000,2024-12,in_band,true,1-4,,,,,https://xn--gvlekemtvtt-l8ai.se/,https://www.allabolag.se/foretag/hayssam-i-sandviken-ab/sandviken/-/2K2E2TRI5YHGY,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/g%C3%A4vle+tv%C3%A4tten+klackbaren+tv%C3%A4tt%C3%A5get/g%C3%A4vle/mnnubfaqr | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
556926-3048,Harry Christiansson Mode AB,Harry Christiansson Mode AB,Mode,Konfektion,"Konfektion; Butikshandel; Detaljhandel; Kläder, skor",Västra Götaland,Borås,Borås,503 37,Österlånggatan 44,4572000,2025-08,in_band,true,2,,,,,,https://www.allabolag.se/foretag/harry-christiansson-mode-ab/boras/-/2K3SMVCI63II4,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
556301-8646,Look & like Mode Aktiebolag,Look & like Mode Aktiebolag,Mode,Konfektion,"Konfektion; Butikshandel; Detaljhandel; Kläder, skor",Västra Götaland,Uddevalla,Uddevalla,451 30,Kungsgatan 17,4563000,2025-02,in_band,true,2,,,,,http://looklike.se,https://www.allabolag.se/foretag/look-och-like-mode-aktiebolag/uddevalla/-/2K02SNQI63II4,ddg,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_picked:looklike.se(score=14)
556295-2308,Modebutiken Jon & Jonna Aktiebolag,Modebutiken Jon & Jonna Aktiebolag,Mode,Konfektion,"Konfektion; Butikshandel; Detaljhandel; Kläder, skor",Örebro,Karlskoga,Karlskoga,691 31,Kilgatan 5,4551000,2025-08,in_band,true,3,,,,,,https://www.allabolag.se/foretag/modebutiken-jon-och-jonna-aktiebolag/karlskoga/-/2K01DH0I63II4,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
556977-0695,H.A Smycken AB,H.A Smycken AB,Smycken,Urmakare,"Urmakare; Klockor, ur; Guld, silver, ädelstenar; Butikshandel",Stockholm,Upplands Väsby,Upplands Väsby,194 70,Dragonvägen 86,4537000,2024-12,in_band,true,3,,,,,,https://www.allabolag.se/foretag/h-a-smycken-ab/upplands-vasby/-/2K43IKNI63IL5,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_url_found | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:12 | ddg_no_name_match
556813-9660,Sandgrens - Toffeln AB,Sandgrens - Toffeln AB,Skor,Skor,Skor; Skor och tillbehör - produktion; Producenter,Kalmar,Kalmar,Påryd,388 99,Ugglebo 611,4536000,2024-12,in_band,true,3,,048093039,,,http://www.parydtoffeln.se,https://www.allabolag.se/foretag/sandgrens-toffeln-ab/kalmar/-/2K34K24I5YHGY,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/sandgrens+toffeln+ab/p%C3%A5ryd/msydlqvef | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
559450-3319,Smycka butiksbolaget i Sundsvall AB,Smycka butiksbolaget i Sundsvall AB,Smycken,Urmakare,"Urmakare; Klockor, ur; Guld, silver, ädelstenar; Butikshandel",Västernorrland,Sundsvall,Sundsvall,856 30,Medborgargatan 31 d,4506000,2025-04,in_band,true,2,,,,,https://www.smycka.se,https://www.allabolag.se/foretag/smycka-butiksbolaget-i-sundsvall-ab/sundsvall/-/2KITMDZI63IL5,ddg,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_picked:smycka.se(score=14)
559044-9400,GYMPARTNER TRÄNINGSUTRUSTNING,GymPartner Träningsutrustning i Mölndal AB,Sport,Sport,Sport; Sport - grossist; Grossister,Västra Götaland,Mölndal,Mölndal,431 33,Nämndemansgatan 17,4494000,2025-09,in_band,true,2,,030028080,maximus@gympartner.nu,https://gympartner.nu/,https://gympartner.nu/,https://www.allabolag.se/foretag/gympartner-traningsutrustning/molndal/-/2KGEQD4I5YHR6,already_present,,
556553-0671,Modins Takreparationer AB,Modins Takreparationer AB,Mode,Takbeläggningar,Takbeläggningar; Byggmästare; Takarbeten,,,Filipstad,682 91,Kalhyttev. 16,4447000,2024-12,in_band,true,1,,070 9697101,info@modinstak.se,http://www.modinstak.se,http://www.modinstak.se,https://www.allabolag.se/foretag/modins-takreparationer-ab/-/-/2K1KMY7I5YHVS,already_present,,
556362-3189,Elons Leksaker AB,Elons Leksaker AB,Leksaker,"Spel, nöjesanläggningsutrustningar","Spel, nöjesanläggningsutrustningar; Butikshandel; Detaljhandel",Västmanland,Sala,Sala,733 30,Rådhusgatan 8 c,4446000,2024-12,in_band,true,3,,,,,http://www.leklust.se/butiker/sala/,https://www.allabolag.se/foretag/elons-leksaker-ab/sala/-/2K0FR4LI5YHPS,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/elons+leksaker+ab/sala/lnsuvbjl | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
556732-3174,Klock o smyckesbutiken i Falkenberg AB,Klock o smyckesbutiken i Falkenberg AB,Smycken,Urmakare,"Urmakare; Klockor, ur; Guld, silver, ädelstenar; Butikshandel",Halland,Falkenberg,Falkenberg,311 31,Nygatan 38,4426000,2025-08,in_band,true,2,,034610582,,,https://www.klockmaster.se,https://www.allabolag.se/foretag/klock-o-smyckesbutiken-i-falkenberg-ab/falkenberg/-/2K2N21YI63IL5,ddg,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_picked:klockmaster.se(score=14)
556988-5287,AB Visby Hälsokost,AB Visby Hälsokost,Hälsokost,Livsmedel,"Livsmedel; Hälsokost, naturläkemedel; Detaljhandel; Butikshandel; Hälsotjänster",Gotland,Gotland,Visby,621 58,Söderväg 6,4425000,2025-02,in_band,true,3,,,,,https://visbyhalsokost.se/,https://www.allabolag.se/foretag/ab-visby-halsokost/gotland/-/2K45YZRI5YFWD,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/visby+h%C3%A4lsokost+ab/visby/aoseamtuv | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
559099-0262,Fadi & Milad Skomakeri AB,Fadi & Milad Skomakeri AB,Skor,Skor,Skor; Läder och lädervaror; Reparatörer,Stockholm,Stockholm,Stockholm,115 20,Karlaplan 13,4422000,2025-04,in_band,true,6,,,,,,https://www.allabolag.se/foretag/fadi-och-milad-skomakeri-ab/stockholm/-/2KGQBP2I5YHGY,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
556753-7559,ColorGlo International Sweden AB,ColorGlo International Sweden AB,Skor,Skor,Möbler; Reparatörer; Producenter; Läder och lädervaror - tillverkning; Läder och lädervaror; Bilar; Bilreparationer; Möbler - Produktion; Skor,Skåne,Helsingborg,Helsingborg,254 67,Karbingatan 12,4412000,2025-04,in_band,true,4,,0762592579,,,https://www.colorglo.se/,https://www.allabolag.se/foretag/colorglo-international-sweden-ab/helsingborg/-/2K2RNH3I5YHGY,hitta_orgnr,high,hitta_orgnr:hitta_detail | hitta_orgnr:https://www.hitta.se/colorglo-international-sweden-ab/helsingborg/koovhmrb | hitta_orgnr:orgnr_match | hitta_orgnr:url_in_own_segment
559112-2204,Vapenation AB,Vapenation AB,E-handel,E-handel,Tobak; E-handel; Detaljhandel; Butikshandel,Uppsala,Enköping,Enköping,749 40,Annelundsgatan 17 c,4386000,2025-06,in_band,true,2,,,info@vapenation.se,,https://www.vapenation.se,https://www.allabolag.se/foretag/vapenation-ab/enkoping/-/2KGT5I4I5YDVM,ddg,medium,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_picked:vapenation.se(score=22)
556934-1133,CITYLEKSAKER I LANDSKRONA AB,CITYLEKSAKER I LANDSKRONA AB,Leksaker,"Spel, nöjesanläggningsutrustningar","Spel, nöjesanläggningsutrustningar; Butikshandel; Detaljhandel",Skåne,Landskrona,Landskrona,261 33,Eriksgatan 4,4385000,2024-12,in_band,true,3,,,,,,https://www.allabolag.se/foretag/cityleksaker-i-landskrona-ab/landskrona/-/2K3UB4DI5YHPS,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
556663-9943,Soeasy Hudvård AB,Soeasy Hudvård AB,Hudvård,Hudvårdsprodukter,Hudvårdsprodukter,Värmland,Hammarö,Skoghall,663 30,Badhusgatan 2,4306000,2024-12,in_band,true,4,,,,,,https://www.allabolag.se/foretag/soeasy-hudvard-ab/hammaro/-/2K28EVBI63IH6,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
559023-6369,Klockan & Smycket Triangeln AB,Klockan & Smycket Triangeln AB,Smycken,Urmakare,"Urmakare; Klockor, ur; Guld, silver, ädelstenar; Butikshandel",Skåne,Malmö,Malmö,211 46,S:T Johannesgatan 1 e,4296000,2025-12,in_band,true,3,,,,,https://klockanochsmycket.com,https://www.allabolag.se/foretag/klockan-och-smycket-triangeln-ab/malmo/-/2KGA5ZLI63IL5,ddg,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_picked:klockanochsmycket.com(score=12)
559338-4653,AT Hantverk AB,AT Hantverk AB,Skor,Skor,"Reparatörer; Privat tjänsteutövning; Läder och lädervaror; Läder, skor, inredning, reseeffekter och textilier; Detaljhandel; Butikshandel; Skor",Stockholm,Lidingö,Lidingö,181 32,Stockholmsvägen 54,4236000,2024-12,in_band,true,2,,,,,,https://www.allabolag.se/foretag/at-hantverk-ab/lidingo/-/2KI5N7XI5YHGY,not_found,,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_no_name_match
556459-0254,Nyqvist Hälsokost AB,Nyqvist Hälsokost AB,Hälsokost,Livsmedel,"Livsmedel; Hälsokost, naturläkemedel; Detaljhandel; Butikshandel",Västra Götaland,Alingsås,Alingsås,441 30,Kungsgatan 29,4215000,2025-04,in_band,true,4,,032216690,,,https://isaknyqvist.com,https://www.allabolag.se/foretag/nyqvist-halsokost-ab/alingsas/-/2K10HBII5YFWD,ddg,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_failed:HTTP 403 for https://www.mojeek.com/search?q=Nyqvist%20H%C3%A4lsokost%20AB%20hemsida | brave_skipped_rate_limited | ddg_candidates:12 | ddg_picked:isaknyqvist.com(score=12)
556911-7665,Mörby Sko & Nyckel Service AB,Mörby Sko & Nyckel Service AB,Skor,Skor,Skor; Läder och lädervaror; Reparatörer,Stockholm,Danderyd,Danderyd,182 31,Mörby Centrum 4,4199000,2025-12,in_band,true,3,,,,,https://morbycentrum.se,https://www.allabolag.se/foretag/morby-sko-och-nyckel-service-ab/danderyd/-/2K3PIOXI5YHGY,ddg,low,hitta_orgnr:hitta_no_url_found | hitta_name:hitta_no_next_data | mojeek_skipped_rate_limited | brave_skipped_rate_limited | ddg_candidates:10 | ddg_picked:morbycentrum.se(score=14)
