OrgNr,Name,Email,Phone,Lender_Keywords,Keyword_Line_1,Recent_Year_Value,Previous_Year_Value,Keyword_Line_2,Recent_Year_Value,Previous_Year_Value
5590434139,MarkJobb Syd AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,657331,1025438,Övriga skulder till kreditinstitut,368110,368110
5590434162,Jimmy & Henrik El och Bygg AB,jimmyhenriks@outlook.com,,,,,,,,
5590435045,SVELANDERS VVS AB,m.svelander@telia.com,,,,,,,,
5590435078,Torö VVS Aktiebolag,,,,,,,,,
5590435151,LZ Golv AB,,,,,,,,,
5590435201,Drottz Holding AB,,,,,,,,,
5590435664,Önnerups Snickeri AB,henriklevinsson@hotmail.com,,,,,,,,
5590435920,Mossvik Transport AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,0,1723906,,,
5590435961,Svenssons Alltjänst i Skaraborg AB,,,,,,,,,
5590436043,Tak & Tätskikt i Skellefteå AB,per@takotatskikt.se,+46706358123,,,,,,,
5590436365,Norbergs Bygg & Teknik i Umeå AB,vbkeno@hotmail.com,,,,,,,,
5590436795,Bostadsbolaget Brandholmen 5 AB,,,,,,,,,
5590436811,Umeå fönster AB,,+4690141515,,,,,,,
5590437058,ADRON Bygg AB,,,,,,,,,
5590437355,Närke Fönster AB,niklas.andersson@narkefonster.se,+4619106610,,,,,,,
5590437439,FRETO VVS AB,fretovvs@gmail.com,,Kreditinstitut,Skulder till kreditinstitut,634,42153878,Skulder till kreditinstitut (kortfr.del),519,09218432
5590437546,EL & Skogstjänst i Södermanland AB,erik@dunkersel.se,,,,,,,,
5590437579,Carmag AB,info@carmag.se,+46705282654,,,,,,,
5590437868,ELIION Elinstallationer AB,info@eliion.se,+46709959546,,,,,,,
5590438312,Malmén Invest i Umeå AB,norrlandslimooevent@outlook.com,+46703310000,Kreditinstitut,Övriga skulder till kreditinstitut,1075000,1150000,Övriga skulder till kreditinstitut,75000,75000
5590438510,Djupdahls Kran & Transport AB,henrik@kranotransport.se,+46703191672,Kreditinstitut,Övriga skulder till kreditinstitut,59937929,5936178,Övriga skulder till kreditinstitut,51562316,1504946
5590438619,Brolund Bygg & Trädgård AB,petercalleja@yahoo.com,+46763611820,,,,,,,
5590438684,Driftia EL AB,,,,,,,,,
5590438973,TVK Sverige AB,peter.thun@tvkvarberg.se,+46734149710,,,,,,,
5590438981,Sävelycke Bygg och Hantverk AB,kontakt@savelycke.se,+46736328732,,,,,,,
5590439013,Klevedalens Bygg o Fastighet Aktiebolag,blip-12@hotmail.com,,,,,,,,
5590439054,Svenska Can Do It AB,martin@candoit.se,,,,,,,,
5590439344,Szidis Städ AB,kontakt@ssob.se,+4645613333,,,,,,,
5590439385,Jour Eliten Sverige AB,omar@ankanbyggservice.se,+468235520,,,,,,,
5590439591,SSS Bygg AB,info@sss-bygg.se,,,,,,,,
5590439757,Dario Malesevic Bilvård AB,,,,,,,,,
5590439831,Rodneys rivning och uthyrning AB,info@tankdemontering.info,+46705339242,,,,,,,
5590439856,DJ Montage AB,dj.montageab@gmail.com,,,,,,,,
5590439906,by Jansarve AB,malin@jansarve.se,,Kreditinstitut,Övriga skulder till kreditinstitut,304114,0,Övriga skulder till kreditinstitut,32400,0
5590439930,SYDPLÅT AB,,+4642124151,,,,,,,
5590440227,Nice House AB,nicehouse@op.pl,,,,,,,,
5590440235,Fonterno AB,alexander.jorbahn@telia.com,,,,,,,,
5590440417,Åsander Bygg AB,asander.bygg@gmail.com,+46706769376,,,,,,,
5590440508,Borgs Rörläggeri AB,krona_klave@hotmail.com,,,,,,,,
5590441217,Högakusten Murarn AB,info@johannesmurare.se,,Kreditinstitut,Övriga skulder till kreditinstitut,502,6820,Övriga skulder till kreditinstitut,529,50135216
5590441654,Miljöanalys Scandinavia AB,info@miljoanalys.com,+46705758563,Kreditinstitut,Övriga skulder till kreditinstitut,680953,1071348,Övriga skulder till kreditinstitut,1081340,1708007
5590441704,Ströms El i Sommen AB,,+46703624642,,,,,,,
5590442223,LGA Service Sverige AB,lgaservice.office@gmail.com,,,,,,,,
5590442256,JN Otterberget AB,ntm@telia.com,+46730338979,Kreditinstitut,Övriga skulder till kreditinstitut,473892,436329,Övriga skulder till kreditinstitut,299808,230004
5590442538,K. Salonen Consulting AB,kristoffer@ksalonen.se,,,,,,,,
5590442702,Tech European System AB,,,,,,,,,
5590442934,Vedums Rör AB,vedumsror@gmail.com,+46709641091,,,,,,,
5590443148,TB Gräv AB,tony@tbgrav.se,,Kreditinstitut,Övriga skulder till kreditinstitut,239571,239568,,,
5590443437,Mälarhöjdens Entreprenad och Äventyr AB,john_blomdahl@hotmail.com,,,,,,,,
5590443452,LN Lyfttjänst AB,,+46705575692,Kreditinstitut,Övriga skulder till kreditinstitut,91776688,3014522,Övriga skulder till kreditinstitut,1360,0
5590443551,Ekebydahls Måleri AB,ekebydahlsmaleri@gmail.com,,,,,,,,
5590443684,Huskvarna Entreprenad AB,edis@decatak.se,,Kreditinstitut,Övriga skulder till kreditinstitut,628374,57797,Övriga skulder till kreditinstitut,628824,27612
5590444070,Clean Sun Sverige AB,hakan.eriksson@cleansun.se,,,,,,,,
5590444179,PowerService Nord AB,,+46703073560,,,,,,,
5590444211,Strömstad Rörservice AB,,+46705108745,,,,,,,
5590444690,Tamas Bygg Trädgård & Städ AB,tmsbyggab@gmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,9338,243686,,,
5590444716,Oscar Vincent Holding AB,,,,,,,,,
5590444849,Uppland Hus & Design AB,marketing@byggmasteriet.se,,,,,,,,
5590444898,Skånsättra Schakt & Anläggning AB,info@skansattra.se,+46704824849,,,,,,,
5590445416,Wagenius Bygg Aktiebolag,,+4668441125,Kreditinstitut,Övriga skulder till kreditinstitut,449583,134583,Övriga skulder till kreditinstitut,85,00085000
5590445481,Trollhättans Logi AB,http://info@spirans.se,+46725605153,,,,,,,
5590445796,RON Holding AB,,,,,,,,,
5590446067,T5 utemiljö Aktiebolag,niklas@t5studio.se,,,,,,,,
5590446133,Husförädlare Hall AB,info@husforadlarehall.se,,,,,,,,
5590446141,Västerviks Bygg & Montage AB,felixhukkanen@hotmail.com,,,,,,,,
5590446240,Byggtuppen AB,byggtuppen@gmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,152941,249152,,,
5590446802,J.K. Entreprenad i Brandstorp AB,j.karlssonentreprenad@gmail.com,,,,,,,,
5590446844,MP Montage och Teknik AB,,+46761060512,,,,,,,
5590446851,TH Metal Group AB,,,,,,,,,
5590446919,JSIT AB,jonte@sehl.in,,Kreditinstitut,Övriga skulder till kreditinstitut,9002,134850,Övriga skulder till kreditinstitut,80,36432364
5590447305,Norin Wahlberg VVS AB,anders@nowavvs.se,,,,,,,,
5590447354,GLS Byggplus AB,,,,,,,,,
5590447412,Betongrenovering i Jönköping AB,,+46706944044,,,,,,,
5590447438,E-Bygg i Malmö AB,e-byggmalmo@hotmail.com,,,,,,,,
5590447610,IGN Bygg AB,,,,,,,,,
5590447651,Säkerhetspartner Stockholm AB,roger.olofsson@verisurepartner.se,,,,,,,,
5590447917,Maskintjänst entreprenad i Båstad AB,maskintjanst@bjarenet.com,,,,,,,,
5590448204,Byggkraft Trä & Betong i Väst AB,info@abbyggkraft.se,,Kreditinstitut,Övriga skulder till kreditinstitut,61578645,1822127,Övriga skulder till kreditinstitut,231810,222000
5590448238,Ungskärs Bygg AB,,,,,,,,,
5590448311,Fridas Design AB,frida@fridasdesign.nu,,,,,,,,
5590448477,RECTO AB,info@recto.se,,,,,,,,
5590448618,Marcus Persson Golv AB,mpgolvtjanst@live.se,+46704285689,,,,,,,
5590448725,ECO Scandinavian construction AB,vytautas.alsauskas@gmail.com,+46725456272,,,,,,,
5590448915,Hardy Bygg AB,aidanhardy@comhem.se,,,,,,,,
5590448923,Habo byggplåt AB,david@habobyggplat.se,,,,,,,,
5590448949,J Berggrens Måleri AB,jonerikberggren.jb@gmail.com,,,,,,,,
5590449236,Mälardalens digital och energi AB,hej@malardalenssol.se,+4621185555,,,,,,,
5590449350,Wiklunds Allservice AB,,,,,,,,,
5590449376,Lasse Engström Vent AB,lasse@le-vent.se,,,,,,,,
5590449475,G. Nylén Bygg AB,gnbygg32@gmail.com,,,,,,,,
5590449723,Mölnlycke Montage AB,,,,,,,,,
5590449798,Jonsson & Berggren Total Entreprenad AB,Michael.jonsson@jb-te.se,+46736563945,,,,,,,
5590449889,Segeltorp Mark & Transport AB,info@serveaab.se,+4686455240,,,,,,,
5590450044,S.T.S.B.B i Skåne AB,stsbb2016@gmail.com,+4640153377,,,,,,,
5590450192,Gråtbo Byggkonsult AB,per-ake.andersson@hotmail.com,,,,,,,,
5590450879,HYRESLADAN AB,jonas.hedin@hyresladan.se,,,,,,,,
5590451000,NEXIMA Hiss & Rulltrappor AB,anders@nexima.se,+46812828530,,,,,,,
5590451083,Cleanflat Sverige AB,kontor@cleanflat.se,+46101295964,,,,,,,
5590451265,Törngrens Måleri AB,torngreeeen@gmail.com,+46739567633,,,,,,,
5590451398,Karlssons Fiberinstallationer AB,,,,,,,,,
5590451554,Birka Service AB,info@birkaservice.se,+46723137878,Kreditinstitut,Övriga skulder till kreditinstitut,,,,,
5590451653,Daldorph Design AB,hello@daldorph.se,,,,,,,,
5590452081,LeCa el&tele AB,leffo69@gmail.com,,,,,,,,
5590452149,NCT Bygg & Design AB,timmy@nctbyggdesign.se,+46708607704,,,,,,,
5590452214,Viby Gård i Eskilstuna AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,861351,1270087,Övriga skulder till kreditinstitut,406544,439097
5590452263,Gräv & Marktjänst Gällstad AB,,+4632170531,,,,,,,
5590452404,David Holmqvist Måleri AB,,+46765857684,,,,,,,
5590452610,Stockholms Måleri & Projektering AB,daniel@stockholmsmaleri.com,+46851750265,,,,,,,
5590452768,Müllers Snickeri AB,,,,,,,,,
5590452909,Totalmekan Norrtälje AB,,,,,,,,,
5590452966,Akustik System Värmland AB,ekonomi@akustiksystem.nu,+46704244455,,,,,,,
5590453006,Norrhälsinge Entreprenad AB,cristopher.persson@hotmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,542,99475000,Övriga skulder till kreditinstitut,290006,180000
5590453113,Cronlund Kylteknik & VVS AB,linus@ckvvs.se,+46739532897,,,,,,,
5590453402,Kumlin & Nilsson Bygg AB,kumlin.nilsson.bygg@gmail.com,,,,,,,,
5590453410,Lynn Bygg och inredning AB,info@lynnbygg.se,,,,,,,,
5590453477,VINSAB bygg & fastighetsservice AB,,+468182890,,,,,,,
5590453527,Hellgrens Finsnickeri AB,tom@hellgrensfinsnickeri.se,,,,,,,,
5590453592,939477 AB,,,,,,,,,
5590453600,Takjour entreprenad i Mälardalen AB,Info@takjour.se,+46842871174,Kreditinstitut,Övriga skulder till kreditinstitut,297052,394365,,,
5590453659,Bathroom Professionals of Scandinavia AB,3dkakel@gmail.com,,,,,,,,
5590454012,Bjärke Bygg AB,peter@bjarkebygg.se,,,,,,,,
5590454210,Trio Måleri i Sverige AB,hasse@trioab.se,,Kreditinstitut,Övriga skulder till kreditinstitut,28800,0,,,
5590454384,Per & Marcus Bygg & Anläggning AB,,,,,,,,,
5590454475,FTDW construction AB,pe78jo10@gmail.com,,,,,,,,
5590454764,mullhyttansbygg AB,mullyttansbygg@gmail.com,,,,,,,,
5590454954,JCN Gård och Entreprenad AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,3456481,4168120,Övriga skulder till kreditinstitut,1039215,998211
5590455159,Åkesson Trädgård & Anläggning Aktiebolag,anita@akessonmarkfastighet.se,,,,,,,,
5590455381,Entreo Entreprenad AB,robin@entreo.se,+46851518660,,,,,,,
5590455720,Kjells Färg & Golv i Tanum AB,info@kjellsfargochgolv.se,+4652520787,,,,,,,
5590456090,Älvsunds VVS AB,anders@alvsundsvvs.se,,Kreditinstitut,Övriga skulder till kreditinstitut,174568,272948,Övriga skulder till kreditinstitut,94,17591523
5590456140,RE VVS AB,reabvvs@gmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,0,4382,,,
5590456280,Lundström i Boden AB,,,,,,,,,
5590456447,Skövde Eltjänst AB,,,,,,,,,
5590456850,Rö VVS Installationer AB,info@hagavvs.se,,,,,,,,
5590457049,Byggbostäder i Huddinge AB,,,,,,,,,
5590457114,JE Fasad AB,joel.eriksson@hotmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,4,50,Övriga skulder till kreditinstitut,40,6686
5590457130,Ckm Scaff Group AB,kristoffer.ckmscaff@gmail.com,,,,,,,,
5590457270,Vippens Bygg AB,Info@vippensbygg.se,+46762441200,,,,,,,
5590457908,Byhages Multimontage AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,253285,797303,Övriga skulder till kreditinstitut,446601,235777
5590458278,Växjö Måleriservice AB,info@vaxjomaleriservice.se,,,,,,,,
5590458468,Jacobsens Måleri Aktiebolag,jacobsens.maleri@gmail.com,+46705535608,,,,,,,
5590458773,FJ Anläggningstjänst Våxtorp AB,info@jgbuildingab.se,,Kreditinstitut,Övriga skulder till kreditinstitut,1049975,1101312,Övriga skulder till kreditinstitut,56004,273104
5590458906,MB Montage & Service AB,,,,,,,,,
5590459144,Långholmens Entreprenad AB,,,,,,,,,
5590459409,Brainy Energy Group Nordic AB,info@brainyenergy.com,+46104245500,,,,,,,
5590459623,Norrbyns Entreprenadcentrum AB,info@necab.nu,+46730348810,,,,,,,
5590459870,Projektchef Gustafsson AB,peter@projektchef.nu,+46184706061,,,,,,,
5590459896,Ice Hills AB,,,,,,,,,
5590460266,JH Grävtjänst AB,jhturbo96@hotmail.com,+46703973681,,,,,,,
5590460365,Örnberg Entreprenad AB,ornberg@teliamail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,37667,147667,,,
5590460399,Consam i Sverige AB,,,,,,,,,
5590460571,M Pettersson Bygg i Nyköping AB,,+46701305609,,,,,,,
5590461066,COPLAN Service Group AB,info@coplan.se,,,,,,,,
5590461140,Lennartssons Rör i Sunne AB,lennartssons.ror@gmail.com,+46705777061,Kreditinstitut,Övriga skulder till kreditinstitut,524806,0,,,
5590461488,Midcraft Elteknik AB,info@midcraft.se,+46812072525,,,,,,,
5590461892,Badrumsteknik Roslagen AB,daniel@badrumsteknik.se,,,,,,,,
5590461959,Darione Bygg & Renovering AB,info@darionebygg.se,+4618322337,Kreditinstitut,Övriga skulder till kreditinstitut,8085,185251,Övriga skulder till kreditinstitut,191285,156920
5590462072,KTB Projekt AB,kenneththorsellbyggnads@gmail.com,,,,,,,,
5590462601,Mariedals Tak & Plåt AB,,+4620100092,,,,,,,
5590462817,Skånes Kakel & Byggservice AB,peter@skbab.se,,,,,,,,
5590463617,Premea Måleri AB,ekonomi@premea.se,,,,,,,,
5590463641,Markcenter i Vara AB,dgilbertsson@gmail.com,,,,,,,,
5590464144,Elvis Bygg AB,elvisbygg@hotmail.com,,,,,,,,
5590464516,Engfeldt VVS AB,joel@engfeldtvvs.se,,,,,,,,
5590464748,NTB VVS AB,service@ntbvvs.se,,,,,,,,
5590464805,P. Lundqvist Kakelugnar & Murning AB,p.lundqvist@telia.com,,Kreditinstitut,Övriga skulder till kreditinstitut,0,65340,Övriga skulder till kreditinstitut,65340,75073
5590465018,Solhems Gräv & Schakt AB,jennystjarnefjord@yahoo.se,,Kreditinstitut,Övriga skulder till kreditinstitut,1260056,1582966,,,
5590465091,Bröderna Wilhelmsson AB,brwilhelmssonab@gmail.com,,,,,,,,
5590465182,Hyssna Plåtslageri AB,,+46707869359,,,,,,,
5590465463,GBR Båstad AB,,,,,,,,,
5590465604,Valdemarsviks Måleri AB,,,,,,,,,
5590465646,GLAB i Dala-Järna AB,goranlink@hotmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,648900,102228,Övriga skulder till kreditinstitut,653,32853328
5590465935,Sundgrens Plåtslageri i Finnveden AB,,,,,,,,,
5590466008,Stjernströms Alltjänst AB,,,,,,,,,
5590466354,Allt i Akustik i Skåne AB,alltiakustikiskane@gmail.com,,,,,,,,
5590466370,Nylundh Tunghantering AB,,,,,,,,,
5590466388,Hedlunds Trafik AB,,,,,,,,,
5590466396,Stodene Markarbeten AB,anders@stodenemarkarbeten.se,,,,,,,,
5590466511,TL Andersson Bygg AB,,,,,,,,,
5590466545,HEJA BYGG I HABO AB,Henrik@hejabygg.se,+46735230031,,,,,,,
5590466628,Maximum Handels AB,kundservice@hemrent.com,+4687519404,,,,,,,
5590466875,Kanalplans Måleri Aktiebolag,kanalplansmaleri@gmail.com,,,,,,,,
5590466917,WennerTrade AB,lupextobias@hotmail.com,,,,,,,,
5590467360,SZD Fastigheter AB,manuel@szd.se,,,,,,,,
5590467428,MG5 El & Säkerhet AB,matte@mg5.se,+46812147593,,,,,,,
5590467675,JN Värmdö Måleri & Entreprenad AB,johan.n@hotmail.com,,,,,,,,
5590468186,Seglets Entreprenad AB,julle@servea.se,,,,,,,,
5590468194,Tottes styck & rök AB,totte78.karlsson@gmail.com,,,,,,,,
5590469119,Zilox Storkök AB,info@zilox.se,+4648020083,Kreditinstitut,Övriga skulder till kreditinstitut,547124,509598,Övriga skulder till kreditinstitut,370800,331600
5590469200,Vaidas Bygg o Mark AB,vaidas_25@yahoo.se,,,,,,,,
5590469382,Bevo Bygg AB,info@bevobyggab.se,+46702454825,,,,,,,
5590469606,Grävomera i Malmö AB,info@gravomera.se,,,,,,,,
5590470893,E. Henriksson Kakelugnsmakeri AB,info@ehenriksson.nu,+4631811787,Kreditinstitut,Övriga skulder till kreditinstitut,46786,83610,Övriga skulder till kreditinstitut,36000,40656
5590471784,Kulturmålarna i Flen AB,bengt@farghusetsparreholm.se,,,,,,,,
5590472006,Backros Maskin AB,,,,,,,,,
5590472162,Sebastian Falk Bygg & Snickarservice AB,sebastianfalk@hotmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,03352,,,,
5590472360,ELDC AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,62297,97421,Övriga skulder till kreditinstitut,30900,48329
5590472378,VS Syd Staffanstorp AB,vssyd@live.se,,Kreditinstitut,Övriga skulder till kreditinstitut,149767,204348,Övriga skulder till kreditinstitut,50808,45576
5590472816,Wallins Montering och Bygg i Väst AB,,,,,,,,,
5590472972,Pegasus Bygg i Skummeslövsstrand AB,bygg.marcus@gmail.com,,,,,,,,
5590473368,Krokeks Bygg AB,,,,,,,,,
5590473632,RH Mark & Entreprenad AB,robin@rh-mark.se,,,,,,,,
5590474259,Stolperuds Måleri & Inredning AB,,,,,,,,,
5590474937,Ennaj Bygg AB,tina@tijoredo.com,,Kreditinstitut,Övriga skulder till kreditinstitut,160162,0,Övriga skulder till kreditinstitut,93000,0
5590475306,Fjällnära Jämtland AB,niclas.fjallnarajamtland@gmail.com,,,,,,,,
5590475322,Jan Karlsson Entreprenad AB,christer@transportrev.se,,,,,,,,
5590475488,Kalle Wallin Entreprenad AB,kweab@hotmail.com,,,,,,,,
5590476080,AKEO Bygg AB,axelbygg@outlook.com,,,,,,,,
5590476155,Robert Hast Byggkonsult AB,info@rh-byggkonsult.se,,,,,,,,
5590476742,Byggbolaget Öland AB,,+46702602499,,,,,,,
5590476908,Fusura AB,rikard.toren@gmail.com,,,,,,,,
5590477013,Berggrens Måleritjänster i Varberg AB,info@berggrensmaleri.se,+46340592570,,,,,,,
5590477096,Västerdala Byggplåt & Fastighet AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,4285162,4862700,Övriga skulder till kreditinstitut,213912,170400
5590477104,Västerdala Byggtjänst AB,,,,,,,,,
5590477625,Sundsvalls Marinentreprenad Aktiebolag,einarsjobom@gmail.com,,,,,,,,
5590477641,Svenssons Bygg & Montage AB,,,,,,,,,
5590477898,Bylins Entreprenad AB,Marcus@bylinsentreprenad.se,+46735787613,,,,,,,
5590478037,Plåt-Arne i Dalarna AB,arneanderssonjobb@gmail.com,,,,,,,,
5590478136,EA Snickeri AB,edin_lj_00@hotmail.com,,,,,,,,
5590478250,Högbergs Byggledning AB,ulfhog@gmail.com,,,,,,,,
5590478359,Termino C 13803 AB,,,,,,,,,
5590478466,Tommy Karlssons Golv AB,,,,,,,,,
5590478557,Alain Bygg AB,info@alainbygg.se,+46763272750,Kreditinstitut,Övriga skulder till kreditinstitut,8075,177496,Övriga skulder till kreditinstitut,641076,42360
5590478680,Kvarnsvea Mark & Gräv AB,linus@kvarnsvea.se,,Svea,,,,,,
5590479308,Olaussons Byggtjänst AB,mats@olaussonsbyggtjanst.se,+46702398916,Kreditinstitut,Övriga skulder till kreditinstitut,0214336,,,,
5590479464,Idésnickeri i Falköping AB,gustavsson_jimmy@hotmail.com,+46709408163,,,,,,,
5590480124,Din värmepump Gotland AB,,+46708241129,,,,,,,
5590480272,Ume Byggprojekt AB,jonatan@ume-bygg.se,,,,,,,,
5590480439,Linds El i Ramsåsa AB,lindseliramsasa@hotmail.com,,,,,,,,
5590480447,Mälardalens Kakel & Klinker AB,andreas.jansson@mkkab.nu,+46730600008,,,,,,,
5590480454,Öresunds Håltagning AB,info@oresundshaltagning.se,+4640510600,,,,,,,
5590480603,Lundgren Karlssons elektriska AB,info@lkelektriska.se,+46738472827,,,,,,,
5590480868,Setälä Fastighet AB,peter@vagg-taksystem.se,,Kreditinstitut,Övriga skulder till kreditinstitut,51760000,1840000,Övriga skulder till kreditinstitut,580,00080000
5590481353,SkåneTak i Viken AB,,+46706996525,,,,,,,
5590481536,Eltjänst i Åtvidaberg AB,daniel@eltjanst.org,+4612014910,,,,,,,
5590481585,TRV Service & Bygg AB,jozefina.kontakt@hotmail.com,+46700425554,Kreditinstitut,Övriga skulder till kreditinstitut,7969,145425,Övriga skulder till kreditinstitut,0,40478
5590481601,LO Golv AB,,,,,,,,,
5590481635,Håbo Betonghåltagning AB,tomas.alven1@gmail.com,+46709255713,,,,,,,
5590482070,Nges i Hishult AB,niklas.gustaf@hotmail.com,,Kreditinstitut,Övriga skulder till kreditinstitut,0,15353,,,
5590482989,DTR-Gruppen AB,info@dtrgruppen.se,+46704869998,,,,,,,
5590483011,Lalas Hantverkare AB,,+46765622254,,,,,,,
5590483037,John Silver Entreprenad AB,,+46706208482,,,,,,,
5590483292,Nybodarna Entreprenad & Service AB,nybodarnaentreprenad@hotmail.com,,,,,,,,
5590484035,Glasberg bygg AB,kalle@glasbergbyggab.se,,,,,,,,
5590484092,Enebyberg El & Fiber AB,daniel.hallin@folksol.se,,,,,,,,
5590484886,Källås Lantbruk AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,112825014,3099314,Övriga skulder till kreditinstitut,206524,259608
5590484936,TMET Construction AB,kontoret@tmeab.se,,Kreditinstitut,Övriga skulder till kreditinstitut,3180442,1847884,,,
5590485305,Värme & Vatten i Väst AB,kristoffer@avvab.se,,,,,,,,
5590485503,Snickare David Sandberg AB,,,Kreditinstitut,Övriga skulder till kreditinstitut,5848,73405,Övriga skulder till kreditinstitut,5,84873865
5590485545,Schultz Schakt AB,,+46709448639,Kreditinstitut,Övriga skulder till kreditinstitut,418000,126000,Övriga skulder till kreditinstitut,108000,108000
5590485743,Banerry AB,,+46734334009,,,,,,,
5590486030,Västra Husby Måleri AB,nunneoomios@gmail.com,,,,,,,,
5590486121,GmarkTeknik Morgan Olsson AB,genvallaskogteknik@hotmail.com,+466337444,Kreditinstitut,Övriga skulder till kreditinstitut,8346626,6733946,Övriga skulder till kreditinstitut,2694940,2702188
5590486147,Gamleby Bygg AB,gamlebybygg@gmail.com,+46736385241,,,,,,,
